ل	570	لطيف
ل	601	ل
ل	606	لكنك
ل	630	لاحقاً
ل	645	لكنها
ل	742	لأني
ل	776	لهذه
ل	788	لعبة
ل	820	لسنا
ل	836	لكل
ل	949	لأي
ل	1015	لأنها
ل	1026	لويس
ل	1084	لكننا
ل	1317	لأننا
ل	1371	لبعض
ل	1399	لطالما
ل	1411	لمن
ل	1480	ليسوا
ل	1485	لديكم
ل	1539	لكى
ل	1599	لندن
ل	1609	لنفسك
ل	1691	لحم
ل	1818	لكنهم
ل	1860	لله
ل	1981	ليلي
م	3	من
م	8	ما
م	16	ماذا
م	34	مع
م	82	مثل
م	107	مرحباً
م	112	منذ
م	123	مرة
م	141	مكان
م	171	معك
م	173	معي
م	224	منك
م	229	مجرد
م	238	متى
م	255	منه
م	262	معه
م	362	مما
م	366	منها
م	436	مهلاً
م	440	متأكد
م	446	منهم
م	456	مات
م	463	معها
م	516	معاً
م	539	معنا
م	567	مهما
م	598	معرفة
م	620	منزل
م	636	منا
م	689	مايكل
م	737	مباشرة
م	741	مايك
م	762	مجنون
م	771	مكتب
م	773	مثلك
م	804	مدى
م	823	مدينة
م	831	مثير
م	843	ميت
م	868	موعد
م	871	ممكن
م	884	مستحيل
م	886	مليون
م	915	مساعدة
م	924	منكم
م	946	مهم
م	966	معهم
م	994	ماري
م	1000	مشاكل
م	1011	مستعد
م	1030	محق
م	1045	مختلف
م	1058	مقابل
م	1059	ماكس
م	1062	مركز
م	1089	مفهوم
م	1101	مضحك
م	1107	منتصف
م	1119	موجود
م	1122	ممتاز
م	1124	مرات
م	1152	مازال
م	1155	ميلاد
م	1175	مساء
ن	24	نعم
ن	47	نحن
ن	261	نفس
ن	289	نفسك
ن	341	نذهب
ن	370	نوع
ن	416	نفسي
ن	495	نستطيع
ن	496	نفسه
ن	505	نفعل
ن	507	نهاية
ن	532	نعرف
ن	586	نحتاج
ن	616	نكون
ن	624	نتحدث
ن	626	نصف
ن	638	نريد
ن	661	نظرة
ن	728	نقوم
ن	748	نيويورك
ن	829	نحو
ن	899	نسيت
ن	902	نعلم
ن	1018	نوعاً
ن	1036	نرى
ن	1083	نفسها
ن	1244	نجد
ن	1248	نقطة
ن	1250	نظام
ن	1424	نبدأ
ن	1450	نعمل
ن	1489	نبحث
ن	1521	نعود
ن	1535	نحصل
ن	1549	نخرج
ن	1588	نحاول
ن	1878	نصل
ن	1966	نادي
ن	2117	نقول
ن	2193	نقل
ن	2266	نيل
ن	2295	نكن
ن	2322	نعتقد
ن	2325	نأخذ
ن	2337	ننتظر
ن	2419	نسخة
ن	2459	نعيش
ن	2523	نملك
ن	2642	نخب
ن	2656	نتيجة
ن	2816	نيو
ن	2937	نتكلم
ن	2940	نقود
ن	2946	نجحت
ن	2983	نظر
ن	3061	نار
ن	3112	نقاط
ن	3130	نظرت
ن	3269	نتائج
ن	3307	نساء
ن	3328	نائب
ن	3394	نبقى
ن	3429	نلعب
ن	3444	نضع
ه	6	هذا
ه	10	هل
ه	18	هنا
ه	21	هو
ه	22	هذه
ه	26	هناك
ه	54	هي
ه	71	هيا
ه	184	هكذا
ه	212	هم
ه	215	ها
ه	251	هؤلاء
ه	371	هنالك
ه	679	هلا
ه	1110	هنري
ه	1174	هراء
ه	1438	هدية
ه	1488	هاري
ه	1574	هاتف
ه	2281	هانا
ه	2423	هاتفي
ه	2527	هرب
ه	2558	هيئة
ه	2744	هدف
ه	2786	هربت
ه	2926	هما
ه	2938	هجوم
ه	3143	هاك
ه	3222	هوية
ه	3333	هومر
ه	3362	هيلين
ه	3674	هولي
ه	3935	هرقل
ه	3992	هه
ه	4057	هام
ه	4273	هادئ
ه	4353	هيل
ه	4537	هان
ه	4644	هذان
ه	4763	هدوء
ه	5071	هتلر
ه	5120	هذين
ه	6707	هال
ه	6757	هائل
ه	7062	هاواي
ه	7393	هدايا
ه	7553	هواء
ه	7836	همم
ه	7936	هزيمة
ه	8379	هاريسون
ه	8640	هارب
ه	8733	هيلي
ه	8916	هوا
ه	9472	هارت
ه	9652	هون
ه	9749	هدفنا
ه	9757	هونج
ه	9764	هذي
ه	10482	هيلاري
ه	10522	هامة
ه	10536	هن
ه	10749	هاجم
ه	10966	هود
ه	11068	هاته
و	11	و
و	62	ولكن
و	128	واحد
و	143	وقت
و	148	وأنا
و	163	ولا
و	225	وهذا
و	280	وأنت
و	292	وهو
و	326	والآن
و	348	ومن
و	408	ولم
و	460	وجدت
و	461	وقد
و	541	وليس
و	555	وماذا
و	579	وهي
و	588	وما
و	608	وضع
و	615	وكان
و	619	ونحن
و	672	وجود
و	697	وشك
و	699	وسوف
و	709	وحسب
و	733	وفي
و	772	ولن
و	803	وبعد
و	819	ولكني
و	851	وكل
و	880	ولكنه
و	900	وصلت
و	1004	واضح
و	1033	وهذه
و	1064	وأن
و	1087	والذي
و	1090	وبعدها
و	1131	وجه
و	1132	وإذا
و	1154	ولقد
و	1168	وهل
و	1189	وكيف
و	1195	ولكنك
و	1199	وراء
و	1202	وضعت
و	1327	وظيفة
و	1343	وكنت
و	1360	وإلا
و	1369	ولكنها
و	1372	وهم
و	1378	وقتاً
و	1406	ولد
و	1408	وجدنا
و	1427	وذلك
و	1454	والتي
و	1466	ويل
و	1470	وجهي
و	1530	وصل
و	1531	ولو
و	1559	واثق
و	1582	وهناك
و	1618	وسط
و	1645	وصلنا
و	1664	ومع
ي	12	يا
ي	39	يجب
ي	76	يكون
ي	95	يمكن
ي	99	يبدو
ي	144	يكن
ي	161	يوجد
ي	165	يحدث
ي	169	يوم
ي	195	يمكننا
ي	228	يعني
ي	298	يريد
ي	331	يعرف
ي	355	يقول
ي	422	يعمل
ي	451	يفعل
ي	457	يتم
ي	474	يرام
ي	476	يكفي
ي	502	يستطيع
ي	503	يجري
ي	521	يعلم
ي	536	ينبغي
ي	571	يقوم
ي	632	يأتي
ي	722	يذهب
ي	730	يهم
ي	767	يحصل
ي	828	يحاول
ي	895	يحتاج
ي	929	يزال
ي	947	يتحدث
ي	951	يريدون
ي	952	يوماً
ي	953	يعود
ي	976	يفترض
ي	997	يعد
ي	1012	يقولون
ي	1077	يحب
ي	1105	ينتهي
ي	1143	يعيش
ي	1163	يعتقد
ي	1177	يموت
ي	1246	يجعل
ي	1247	يصبح
ي	1266	يستحق
ي	1298	يتعلق
ي	1322	يجدر
ي	1355	يبدوا
ي	1381	يكونوا
ي	1533	يصل
ي	1548	يملك
ي	1570	يظهر
ي	1576	يخرج
ي	1579	يأخذ
ي	1580	يعرفون
ي	1597	يهتم
ي	1637	يدك
ي	1652	يشعر
ي	1654	يبقى
ي	1677	يدي
ي	1714	يدعى
ي	1847	يرى
ي	1909	يبدأ
